preco,condominio,iptu,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta,vagas_garagem,bairro,tipo_imovel,preco_m2,endereco_geo,lat,lon,nivel_geocoding
2500.0,1600.0,300.0,Rua Franz Schubert,"Flat para alugar com 36 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulistano, São Paulo",1.0,1,36.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulistano-sao-paulo-36m2-id-2853838799/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,1.0,Jardim Paulistano,Flat,69.44444444444444,"Jardim Paulistano, São Paulo, SP, Brasil",,,falhou
5700.0,650.0,291.0,Rua Eugênio de Medeiros,"Flat para alugar com 37 m², 1 quarto, 1 banheiro, 1 vaga emPinheiros, São Paulo",1.0,1,37.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-pinheiros-sao-paulo-37m2-id-2850647326/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,1.0,Pinheiros,Flat,154.05405405405406,"Rua Eugênio de Medeiros, Pinheiros, São Paulo, SP, Brasil",-23.5678394,-46.7003608,rua_bairro
7150.0,3880.0,970.0,Alameda Jaú,"Flat para alugar com 87 m², 3 quartos, 2 banheiros, 2 vagas emJardim Paulista, São Paulo",3.0,2,87.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-3-quartos-com-piscina-jardim-paulista-sao-paulo-87m2-id-2622213300/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,2.0,Jardim Paulista,Flat,82.183908045977,"Alameda Jaú, Jardim Paulista, São Paulo, SP, Brasil",-23.5687324,-46.6517132,rua_bairro
25000.0,1797.0,323.0,Avenida Lavandisca,"Apartamento para alugar com 158 m², 3 quartos, 5 banheiros, 2 vagas emIndianópolis, São Paulo",3.0,5,158.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-indianopolis-sao-paulo-158m2-id-2838119827/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,2.0,Indianópolis,Apartamento,158.22784810126583,"Avenida Lavandisca, Indianópolis, São Paulo, SP, Brasil",-23.6036102,-46.6632371,rua_bairro
3000.0,200.0,50.0,Rua Madre Emilie de Villeneuve,"Imóvel para alugar com 24 m², 1 quarto, 1 banheiro emVila Santa Catarina, São Paulo",1.0,1,24.0,https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-com-interfone-vila-santa-catarina-sao-paulo-24m2-id-2860062956/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,,Vila Santa Catarina,Imóvel,125.0,"Vila Santa Catarina, São Paulo, SP, Brasil",,,falhou
3000.0,1500.0,279.0,Avenida Ibirapuera,"Flat para alugar com 30 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-indianopolis-sao-paulo-30m2-id-2868856182/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,1.0,Indianópolis,Flat,100.0,"Avenida Ibirapuera, Indianópolis, São Paulo, SP, Brasil",-23.6037245,-46.6622258,rua_bairro
7500.0,1120.0,425.0,Rua Alves Guimarães,"Apartamento para alugar com 62 m², 2 quartos, 2 banheiros, 1 vaga emPinheiros, São Paulo",2.0,2,62.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pinheiros-sao-paulo-62m2-id-2835599965/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,1.0,Pinheiros,Apartamento,120.96774193548387,"Rua Alves Guimarães, Pinheiros, São Paulo, SP, Brasil",-23.5499236,-46.6823512,rua_bairro
2500.0,1300.0,200.0,Rua Tuim,"Flat para alugar com 30 m², 1 quarto, 1 banheiro, 1 vaga emVila Uberabinha, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-uberabinha-sao-paulo-30m2-id-2853472958/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,1.0,Vila Uberabinha,Flat,83.33333333333333,"Vila Uberabinha, São Paulo, SP, Brasil",,,falhou
3000.0,1200.0,300.0,Rua Ouro Branco,"Apartamento para alugar com 34 m², 1 quarto, 1 banheiro emJardim Paulista, São Paulo",1.0,1,34.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-jardim-paulista-sao-paulo-34m2-id-2778918015/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,,Jardim Paulista,Apartamento,88.23529411764706,"Rua Ouro Branco, Jardim Paulista, São Paulo, SP, Brasil",-23.5713422,-46.6621957,rua_bairro
2990.0,1300.0,210.0,Rua Doutor Diogo de Faria,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emVila Clementino, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-clementino-sao-paulo-35m2-id-2853402234/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:22:46,1.0,Vila Clementino,Flat,85.42857142857143,"Rua Doutor Diogo de Faria, Vila Clementino, São Paulo, SP, Brasil",-23.5955624,-46.6455736,rua_bairro
17500.0,2100.0,819.0,Rua Casa do Ator,"Apartamento para alugar com 87 m², 2 quartos, 3 banheiros, 2 vagas emVila Olímpia, São Paulo",2.0,3,87.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-vila-olimpia-zona-sul-sao-paulo-sp-87m2-id-2874346577/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,2.0,Vila Olímpia,Apartamento,201.1494252873563,"Rua Casa do Ator, Vila Olímpia, São Paulo, SP, Brasil",-23.5964106,-46.6842829,rua_bairro
5300.0,,,Avenida Angélica,"Apartamento para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emSanta Cecília, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-higienopolis-centro-sao-paulo-sp-35m2-id-2755097598/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Santa Cecília,Apartamento,151.42857142857142,"Avenida Angélica, Santa Cecília, São Paulo, SP, Brasil",-23.5362771,-46.6541298,rua_bairro
90000.0,7830.0,5925.0,Rua Curitiba,"Apartamento para alugar com 406 m², 4 quartos, 6 banheiros, 6 vagas emParaíso, São Paulo",4.0,6,406.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-academia-ibirapuera-zona-sul-sao-paulo-sp-406m2-id-2816295347/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,6.0,Paraíso,Apartamento,221.67487684729065,"Rua Curitiba, Paraíso, São Paulo, SP, Brasil",-22.3696957,-46.9358513,rua_bairro
6350.0,1850.0,300.0,Avenida Eusébio Matoso,"Flat para alugar com 46 m², 1 quarto, 1 banheiro, 1 vaga emPinheiros, São Paulo",1.0,1,46.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-pinheiros-sao-paulo-46m2-id-2853841653/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Pinheiros,Flat,138.04347826086956,"Avenida Eusébio Matoso, Pinheiros, São Paulo, SP, Brasil",-23.5719579,-46.6993232,rua_bairro
3350.0,450.0,50.0,Rua Gabriel de Lara,"Apartamento para alugar com 33 m², 1 quarto, 1 banheiro emVila Cordeiro, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-vila-cordeiro-sao-paulo-33m2-id-2843246719/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,,Vila Cordeiro,Apartamento,101.51515151515152,"Vila Cordeiro, São Paulo, SP, Brasil",,,falhou
3200.0,700.0,300.0,Avenida Ibijaú,"Apartamento para alugar com 30 m², 1 quarto, 1 banheiro emMoema, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-moema-sao-paulo-30m2-id-2778178317/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,,Moema,Apartamento,106.66666666666667,"Avenida Ibijaú, Moema, São Paulo, SP, Brasil",-23.605575,-46.6659696,rua_bairro
4063.0,822.0,215.0,Rua Coronel Joaquim Ferreira Lobo,"Apartamento para alugar com 30 m², 1 quarto, 1 banheiro emVila Nova Conceição, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-30m2-id-2840367422/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,,Vila Nova Conceição,Apartamento,135.43333333333334,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
3880.0,2670.0,250.0,Rua Gararu,"Flat para alugar com 50 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,50.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-50m2-id-2853474676/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Vila Nova Conceição,Flat,77.6,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
3200.0,1750.0,350.0,Rua Jerônimo da Veiga,"Flat para alugar com 33 m², 1 quarto, 1 banheiro, 1 vaga emJardim Europa, São Paulo",1.0,1,33.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-europa-sao-paulo-33m2-id-2853835951/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Jardim Europa,Flat,96.96969696969697,"Jardim Europa, São Paulo, SP, Brasil",,,falhou
4880.0,2450.0,170.0,Rua Visconde da Luz,"Flat para alugar com 74 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,74.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-74m2-id-2853475001/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Vila Nova Conceição,Flat,65.94594594594595,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
2900.0,1500.0,500.0,Alameda Jauaperi,"Flat para alugar com 35 m², 1 quarto, 1 banheiro, 1 vaga emMoema, São Paulo",1.0,1,35.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-moema-sao-paulo-35m2-id-2845354467/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Moema,Flat,82.85714285714286,"Alameda Jauaperi, Moema, São Paulo, SP, Brasil",-23.6012027,-46.663643,rua_bairro
12000.0,3500.0,1800.0,Rua Professor Hilário Veiga de Carvalho,"Cobertura para alugar com 309 m², 4 quartos, 7 banheiros, 3 vagas emVila Suzana, São Paulo",4.0,7,309.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-piscina-vila-suzana-sao-paulo-309m2-id-2818332522/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,3.0,Vila Suzana,Cobertura,38.83495145631068,"Vila Suzana, São Paulo, SP, Brasil",,,falhou
7350.0,2900.0,750.0,Avenida Jandira,"Flat para alugar com 120 m², 3 quartos, 2 banheiros, 2 vagas emIndianópolis, São Paulo",3.0,2,120.0,https://www.zapimoveis.com.br/imovel/venda-flat-3-quartos-mobiliado-indianopolis-sao-paulo-120m2-id-2806913319/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,2.0,Indianópolis,Flat,61.25,"Avenida Jandira, Indianópolis, São Paulo, SP, Brasil",-23.6111321,-46.6573051,rua_bairro
3600.0,406.0,,Rua Fernão Dias,"Imóvel para alugar com 28 m², 1 quarto, 1 banheiro emPinheiros, São Paulo",1.0,1,28.0,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-mobiliado-pinheiros-sao-paulo-28m2-id-2874079403/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,,Pinheiros,Imóvel,128.57142857142858,"Rua Fernão Dias, Pinheiros, São Paulo, SP, Brasil",-23.5641542,-46.6957447,rua_bairro
2850.0,2000.0,150.0,Rua Gararu,"Flat para alugar com 50 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,50.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-50m2-id-2853472485/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Vila Nova Conceição,Flat,57.0,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
4500.0,500.0,150.0,Rua João de Lacerda Soares,"Apartamento para alugar com 32 m², 1 quarto, 1 banheiro, 1 vaga emJardim das Acácias, São Paulo",1.0,1,32.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-interfone-jardim-das-acacias-sao-paulo-32m2-id-2804053332/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Jardim das Acácias,Apartamento,140.625,"Jardim das Acácias, São Paulo, SP, Brasil",,,falhou
2210.0,1400.0,190.0,Rua Oscar Freire,"Flat para alugar com 30 m², 1 quarto, 1 banheiro, 1 vaga emPinheiros, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-pinheiros-sao-paulo-30m2-id-2853405732/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Pinheiros,Flat,73.66666666666667,"Rua Oscar Freire, Pinheiros, São Paulo, SP, Brasil",-23.5507537,-46.6787992,rua_bairro
3900.0,500.0,,Rua Osório Duque Estrada,"Flat para alugar com 28 m², 1 quarto, 1 banheiro emParaíso, São Paulo",1.0,1,28.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-paraiso-sao-paulo-28m2-id-2845454713/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,,Paraíso,Flat,139.28571428571428,"Rua Osório Duque Estrada, Paraíso, São Paulo, SP, Brasil",-22.7522647,-47.6413619,rua_bairro
3700.0,800.0,100.0,Rua Doutor Jesuíno Maciel,"Flat para alugar com 28 m², 1 quarto, 1 banheiro, 1 vaga emCampo Belo, São Paulo",1.0,1,28.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-com-churrasqueira-campo-belo-sao-paulo-28m2-id-2853400757/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Campo Belo,Flat,132.14285714285714,"Rua Doutor Jesuíno Maciel, Campo Belo, São Paulo, SP, Brasil",-23.6268115,-46.6637297,rua_bairro
3330.0,2100.0,370.0,Rua Joinville,"Flat para alugar com 41 m², 1 quarto, 1 banheiro, 1 vaga emVila Mariana, São Paulo",1.0,1,41.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-mariana-sao-paulo-41m2-id-2853403831/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Vila Mariana,Flat,81.21951219512195,"Vila Mariana, São Paulo, SP, Brasil",,,falhou
13000.0,3500.0,125.0,Rua José Maria Lisboa,"Flat para alugar com 117 m², 2 quartos, 1 banheiro, 2 vagas emJardim Paulista, São Paulo",2.0,1,117.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-jardim-paulista-sao-paulo-117m2-id-2853838945/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,2.0,Jardim Paulista,Flat,111.11111111111111,"Rua José Maria Lisboa, Jardim Paulista, São Paulo, SP, Brasil",-23.567608,-46.6585072,rua_bairro
3850.0,1246.0,290.0,Avenida Miruna,"Flat para alugar com 34 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,34.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-indianopolis-sao-paulo-34m2-id-2813592020/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Indianópolis,Flat,113.23529411764706,"Avenida Miruna, Indianópolis, São Paulo, SP, Brasil",-23.6144532,-46.6618342,rua_bairro
3550.0,3000.0,450.0,Rua Batataes,"Flat para alugar com 55 m², 2 quartos, 2 banheiros, 1 vaga emJardim Paulista, São Paulo",2.0,2,55.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-jardim-paulista-sao-paulo-55m2-id-2857929557/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Jardim Paulista,Flat,64.54545454545455,"Rua Batataes, Jardim Paulista, São Paulo, SP, Brasil",-23.5709376,-46.6566778,rua_bairro
3900.0,650.0,,Avenida das Carinás,"Imóvel para alugar com 29 m², 1 quarto, 1 banheiro emIndianópolis, São Paulo",1.0,1,29.0,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-mobiliado-indianopolis-sao-paulo-29m2-id-2838745871/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,,Indianópolis,Imóvel,134.48275862068965,"Indianópolis, São Paulo, SP, Brasil",,,falhou
3800.0,1532.0,420.0,Rua Pintassilgo,"Duplex para alugar com 38 m², 1 quarto, 1 banheiro, 1 vaga emVila Uberabinha, São Paulo",1.0,1,38.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-vila-uberabinha-sao-paulo-38m2-id-2835930664/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Vila Uberabinha,Duplex,100.0,"Vila Uberabinha, São Paulo, SP, Brasil",,,falhou
5720.0,1490.0,290.0,Avenida Jamaris,"Flat para alugar com 38 m², 1 quarto, 1 banheiro, 1 vaga emPlanalto Paulista, São Paulo",1.0,1,38.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-planalto-paulista-sao-paulo-38m2-id-2853836587/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Planalto Paulista,Flat,150.52631578947367,"Avenida Jamaris, Planalto Paulista, São Paulo, SP, Brasil",-23.6105642,-46.6544598,rua_bairro
4300.0,,,Avenida dos Imarés,"Imóvel para alugar com 20 m², 1 quarto, 1 banheiro, 1 vaga emIndianópolis, São Paulo",1.0,1,20.0,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-com-sala-fitness-indianopolis-sao-paulo-20m2-id-2852115813/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:10,1.0,Indianópolis,Imóvel,215.0,"Avenida dos Imarés, Indianópolis, São Paulo, SP, Brasil",-23.6135285,-46.6647272,rua_bairro
12000.0,2350.0,650.0,Rua Santa Justina,"Cobertura para alugar com 94 m², 1 quarto, 2 banheiros, 2 vagas emVila Olímpia, São Paulo",1.0,2,94.0,https://www.zapimoveis.com.br/imovel/aluguel-cobertura-1-quarto-mobiliado-vila-olimpia-zona-sul-sao-paulo-sp-94m2-id-2873136874/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,2.0,Vila Olímpia,Cobertura,127.65957446808511,"Rua Santa Justina, Vila Olímpia, São Paulo, SP, Brasil",-23.5945421,-46.673837,rua_bairro
20000.0,5229.0,3067.0,Rua Professor Alexandre Correia,"Apartamento para alugar com 356 m², 5 quartos, 6 banheiros, 5 vagas emJardim Vitória Régia, São Paulo",5.0,6,356.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-com-piscina-panamby-zona-sul-sao-paulo-sp-356m2-id-2631544496/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,5.0,Jardim Vitória Régia,Apartamento,56.17977528089887,"Jardim Vitória Régia, São Paulo, SP, Brasil",,,falhou
5990.0,2378.0,481.0,Avenida Jurema,"Apartamento para alugar com 154 m², 3 quartos, 2 banheiros, 2 vagas emIndianópolis, São Paulo",3.0,2,154.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-salao-de-festas-indianopolis-zona-sul-sao-paulo-sp-154m2-id-2851201424/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,2.0,Indianópolis,Apartamento,38.896103896103895,"Avenida Jurema, Indianópolis, São Paulo, SP, Brasil",-23.609023,-46.6582203,rua_bairro
35000.0,3291.0,2561.0,Rua Belterra,"Apartamento para alugar com 310 m², 4 quartos, 6 banheiros, 4 vagas emSanto Amaro, São Paulo",4.0,6,310.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-santo-amaro-sao-paulo-310m2-id-2872692272/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,4.0,Santo Amaro,Apartamento,112.90322580645162,"Rua Belterra, Santo Amaro, São Paulo, SP, Brasil",-23.6549566,-46.6921668,rua_bairro
2200.0,190.0,,Rua Benedito Galvão,"Apartamento para alugar com 38 m², 2 quartos, 1 banheiro emVila Fernandes, São Paulo",2.0,1,38.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-vila-fernandes-sao-paulo-38m2-id-2815876220/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,,Vila Fernandes,Apartamento,57.89473684210526,"Rua Benedito Galvão, Vila Fernandes, São Paulo, SP, Brasil",-23.5600588,-46.5380166,rua_bairro
18000.0,,1300.0,Rua Veneza,"Casa para alugar com 370 m², 4 quartos, 5 banheiros, 3 vagas emJardim Paulista, São Paulo",4.0,5,370.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-jardim-paulista-sao-paulo-370m2-id-2811402698/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,3.0,Jardim Paulista,Casa,48.648648648648646,"Rua Veneza, Jardim Paulista, São Paulo, SP, Brasil",-23.5758661,-46.6624299,rua_bairro
17000.0,6854.0,2175.0,Avenida Angélica,"Cobertura para alugar com 382 m², 4 quartos, 4 banheiros, 2 vagas emSanta Cecília, São Paulo",4.0,4,382.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-ar-condicionado-santa-cecilia-sao-paulo-382m2-id-2873903842/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,2.0,Santa Cecília,Cobertura,44.50261780104712,"Avenida Angélica, Santa Cecília, São Paulo, SP, Brasil",-23.5362771,-46.6541298,rua_bairro
4000.0,1290.0,239.0,Rua da Consolação,"Flat para alugar com 30 m², 1 quarto, 1 banheiro, 1 vaga emCerqueira César, São Paulo",1.0,1,30.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-cerqueira-cesar-sao-paulo-30m2-id-2675920309/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,1.0,Cerqueira César,Flat,133.33333333333334,"Rua da Consolação, Cerqueira César, São Paulo, SP, Brasil",-23.560858,-46.6684232,rua_bairro
3600.0,3050.0,450.0,Rua Batataes,"Flat para alugar com 60 m², 2 quartos, 2 banheiros, 2 vagas emJardim Paulista, São Paulo",2.0,2,60.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-2-quartos-mobiliado-jardim-paulista-sao-paulo-60m2-id-2853399844/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,2.0,Jardim Paulista,Flat,60.0,"Rua Batataes, Jardim Paulista, São Paulo, SP, Brasil",-23.5709376,-46.6566778,rua_bairro
2450.0,1750.0,300.0,Rua Joinville,"Flat para alugar com 41 m², 1 quarto, 1 banheiro, 1 vaga emVila Mariana, São Paulo",1.0,1,41.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-mariana-sao-paulo-41m2-id-2853403145/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,1.0,Vila Mariana,Flat,59.75609756097561,"Vila Mariana, São Paulo, SP, Brasil",,,falhou
3030.0,2005.0,365.0,Rua Joinville,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emVila Mariana, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-mariana-sao-paulo-42m2-id-2853827680/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:35,1.0,Vila Mariana,Flat,72.14285714285714,"Vila Mariana, São Paulo, SP, Brasil",,,falhou
3500.0,136.0,66.0,Rua Raul Saddi,"Apartamento para alugar com 24 m², 1 quarto, 1 banheiro emButantã, São Paulo",1.0,1,24.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-butanta-zona-oeste-sao-paulo-sp-24m2-id-2869284940/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:59,,Butantã,Apartamento,145.83333333333334,"Rua Raul Saddi, Butantã, São Paulo, SP, Brasil",-23.5688682,-46.7133051,rua_bairro
2600.0,686.0,79.0,Rua Doutor Luiz Migliano,"Apartamento para alugar com 65 m², 3 quartos, 1 banheiro, 1 vaga emJardim Caboré, São Paulo",3.0,1,65.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-morumbi-zona-sul-sao-paulo-sp-65m2-id-2870574687/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:59,1.0,Jardim Caboré,Apartamento,40.0,"Jardim Caboré, São Paulo, SP, Brasil",,,falhou
3300.0,300.0,,Avenida Moaci,"Imóvel para alugar com 26 m², 1 quarto, 1 banheiro emPlanalto Paulista, São Paulo",1.0,1,26.0,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-mobiliado-planalto-paulista-sao-paulo-26m2-id-2845526641/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 17:23:59,,Planalto Paulista,Imóvel,126.92307692307692,"Avenida Moaci, Planalto Paulista, São Paulo, SP, Brasil",-23.6184219,-46.6551434,rua_bairro
